Country_Name,Country_Code,Series_Name,Series_Code,[YR2005],[YR2006],[YR2007], [YR2008],[YR2009], [YR2010],[YR2011],[YR2012], [YR2013], [YR2014], [YR2015],[YR2016], [YR2017], [YR2018]
Ethiopia,ETH,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.7,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.8,3.7,3.7,3.8
Ethiopia,ETH,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3,3,3,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5
Ethiopia,ETH,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3
Ethiopia,ETH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1,3.3,3.3,3.3,3.2,3.2,3.3,3.4,3.4,3.5,3.5,3.5,3.5,3.5
Ethiopia,ETH,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4
Ethiopia,ETH,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
Ethiopia,ETH,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Ethiopia,ETH,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.166666667,3.166666667,3.166666667,3.2,3.166666667,3.166666667,3.166666667,3.166666667,3.166666667,3.166666667,3.16667,3,3,3
Ethiopia,ETH,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Ethiopia,ETH,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3,3,3
Ethiopia,ETH,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.383333333,3.391666667,3.416666667,3.4,3.408333333,3.408333333,3.458333333,3.441666667,3.441666667,3.466666667,3.49167,3.466666667,3.425,3.45
"Micronesia, Fed. Sts.",FSM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2
"Micronesia, Fed. Sts.",FSM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,NA,NA,NA,NA,NA,NA,2.5,2,2,2,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,NA,NA,NA,NA,NA,NA,2.5,2.333333333,2.333333333,2.5,2.66667,2.66667,2.666666667,2.666666667
"Micronesia, Fed. Sts.",FSM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,NA,NA,NA,NA,NA,NA,2,2,2,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,NA,NA,NA,NA,NA,NA,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.6
"Micronesia, Fed. Sts.",FSM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Micronesia, Fed. Sts.",FSM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,NA,NA,NA,NA,NA,NA,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9
"Micronesia, Fed. Sts.",FSM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,3,2.5,2.5,2.5,2.5
"Micronesia, Fed. Sts.",FSM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2
"Micronesia, Fed. Sts.",FSM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,NA,NA,NA,NA,NA,NA,2.833333333,2.833333333,2.833333333,2.83333,2.83333,2.83333,2.833333333,2.833333333
"Micronesia, Fed. Sts.",FSM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Micronesia, Fed. Sts.",FSM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,NA,NA,NA,NA,NA,NA,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Micronesia, Fed. Sts.",FSM,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,NA,NA,NA,NA,NA,NA,2.708333333,2.691666667,2.691666667,2.73333,2.775,2.75,2.75,2.75
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,2.833333333,2.857142857,2.857142857,2.857142857,2.8125,2.8125,2.9,3,3.041666667,3.125,3.125,3.083333333,NA,3.076923077
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2.833333333,2.785714286,2.928571429,3,3,3,2.8,2.772727273,2.75,2.75,2.583333333,2.625,NA,2.538461538
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3.428571429,3.428571429,3.428571429,3.5,3.125,3.05,2.863636364,3,2.916666667,2.958333333,2.791666667,NA,2.884615385
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3.314285714,3.285714286,3.271428571,3.333333333,3.229166667,3.1,3.03030303,3.083333333,3.0416675,3.013889167,2.944444167,NA,2.91025641
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3.071428571,2.928571429,2.928571429,3.0625,3.125,3.1,3.090909091,3.083333333,3.125,3.125,3.125,NA,3.076923077
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.083333333,2.928571429,3,2.928571429,3.1875,3.3125,3.05,3.045454545,2.958333333,2.958333333,2.916666667,2.875,NA,2.884615385
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,2.857142857,2.857142857,2.857142857,2.9375,2.875,2.85,2.681818182,2.666666667,2.666666667,2.666666667,2.666666667,NA,2.653846154
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,2.928571429,2.928571429,3,3.0625,2.8,2.772727273,2.791666667,2.791666667,2.791666667,2.791666667,NA,2.692307692
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.833333333,2.714285714,2.571428571,2.5,2.6875,2.6875,2.7,2.727272727,2.708333333,2.708333333,2.666666667,2.625,NA,2.692307692
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3.5,3.5,3.428571429,3.5,3.5,3.45,3.454545455,3.458333333,3.416666667,3.291666667,3.25,NA,3.153846154
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.833333333,2.742857143,2.742857143,2.757142857,2.875,2.9125,2.82,2.845454545,2.808333333,2.833333333,2.808333333,2.775,NA,2.753846154
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.428571429,2.5,2.642857143,2.75,2.75,2.65,2.727272727,2.708333333,2.708333333,2.708333333,2.666666667,NA,2.576923077
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.583333333,2.357142857,2.357142857,2.428571429,2.5,2.5,2.7,2.772727273,2.708333333,2.666666667,2.666666667,2.708333333,NA,2.615384615
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.833333333,2.714285714,2.7,2.714285714,2.8,2.8125,2.87,2.863636364,2.833333333,2.85,2.833333333,2.825,NA,2.769230769
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.083333333,3,3,3.071428571,3.1875,3.1875,3.1,3,2.958333333,2.958333333,2.958333333,2.916666667,NA,2.884615385
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.666666667,2.5,2.5,2.5,2.5,2.5625,2.6,2.590909091,2.583333333,2.875,2.541666667,2.5,NA,2.461538462
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,2.916666667,2.928571429,2.785714286,2.857142857,2.9375,3,2.8,2.727272727,2.625,2.666666667,2.625,2.625,NA,2.538461538
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.194444444,3.09047619,3.142857143,3.157142857,3.270833333,3.25,3.15,3.060606061,3.041666667,3.055555,2.986110833,3.027778333,NA,2.961538462
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.75,3.714285714,3.642857143,3.571428571,3.875,3.875,3.8,3.727272727,3.708333333,3.75,3.708333333,3.791666667,NA,3.692307692
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.833333333,2.785714286,2.714285714,2.642857143,2.75,2.6875,2.85,2.863636364,2.833333333,2.916666667,2.875,2.875,NA,2.807692308
"IDA countries classified as fragile situations, excluding Sub-Saharan Africa",FXS,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.048611111,2.96547619,2.967857143,2.985714286,3.069791667,3.051041667,2.985,2.95,2.941666667,2.94514,2.910416667,2.893055833,NA,2.848717949
Georgia,GEO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,4.5,5,5.5,5.5,5.5,5.5,5.5,5.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4.5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.166666667,4.5,4.666666667,4.7,4.666666667,4.666666667,4.666666667,4.666666667,4.666666667,NA,NA,NA,NA,NA
Georgia,GEO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.9,4.1,4,4.2,4.2,4.2,4.2,4.1,4.1,NA,NA,NA,NA,NA
Georgia,GEO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3,3,3,3,3,3,3,NA,NA,NA,NA,NA
Georgia,GEO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6,3.7,3.7,3.8,3.8,3.9,3.8,4,4,NA,NA,NA,NA,NA
Georgia,GEO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,4,4,4,4.5,4.5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,4,4,4,3.5,4,4,NA,NA,NA,NA,NA
Georgia,GEO,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,4,4,4.5,4.5,4.5,4.5,4,4,NA,NA,NA,NA,NA
Georgia,GEO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.666666667,4.166666667,4.666666667,5,5,5,5,5,5,NA,NA,NA,NA,NA
Georgia,GEO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,4.5,5.5,6,6,6,6,6,6,NA,NA,NA,NA,NA
Georgia,GEO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3,3,3,3.5,3.5,3.5,3.5,NA,NA,NA,NA,NA
Georgia,GEO,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.833333333,4.116666667,4.258333333,4.4,4.416666667,4.441666667,4.416666667,4.441666667,4.441666667,NA,NA,NA,NA,NA
Ghana,GHA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4
Ghana,GHA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,4,4,4,4,4.5,4.5,4.5,4.5,4,4,4,3.5,3.5
Ghana,GHA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,3.5,3,3,3.5,3.5,3.5
Ghana,GHA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.166666667,4.166666667,4,3.7,3.666666667,3.666666667,3.833333333,3.5,3,2.5,3,3,3.333333333,3.333333333
Ghana,GHA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4.5,4.5,4.5,4.5,4.5,4,4,4,4,3.5,4,4,3.5,3.5
Ghana,GHA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3,3,3
Ghana,GHA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,4,4,4,4,4,3.5,3.5,3,3,3,3,3
Ghana,GHA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4,3.5,3.5,3.5,3.5,3,2.5,2.5,3,2.5,3,3
Ghana,GHA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Ghana,GHA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,3.5,3.5,3.5,4,3.5,3,2,3,3,3.5,3.5
Ghana,GHA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.7,3.8,3.9,4,3.9,4,3.9,4,4,3.9,3.9,3.8,3.8,3.7
Ghana,GHA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4
Ghana,GHA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,4,4,4,4
Ghana,GHA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7,3.9,3.9,3.9,3.8,3.7,3.7,3.7,3.7,3.4,3.7,3.6,3.6,3.6
Ghana,GHA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,3.5,3.5,3.5,3.5,3,3,3.5,3.5,3.5,3.5
Ghana,GHA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Ghana,GHA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,4,3.5,4,4,4,4,4,4,4,4,3.5
Ghana,GHA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.833333333,3.833333333,4,4,4,4.166666667,4.166666667,4,4,3.66667,3.66667,3.666666667,3.5,3.5
Ghana,GHA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Ghana,GHA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,4,4,4,4,4,4,4,4,3.5,3.5,3,3.5,3.5
Ghana,GHA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.85,3.925,3.95,3.9,3.841666667,3.883333333,3.9,3.8,3.675,3.36667,3.56667,3.516666667,3.558333333,3.533333333
Guinea,GIN,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5
Guinea,GIN,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,2.5,2.5,2.5,2.5,3,3,3,3,3
Guinea,GIN,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,2.5,2.5,2,2,2.5,3,3,3,3,3,3,3
Guinea,GIN,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.666666667,2.666666667,3,3,2.333333333,2.333333333,2.833333333,3.333333333,3.333333333,3.33333,3.33333,3.5,3.5,3.5
Guinea,GIN,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Guinea,GIN,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5
Guinea,GIN,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Guinea,GIN,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3.5,3.5,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Guinea,GIN,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3,3
Guinea,GIN,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,2.5,2.5,3,3,2.5,2.5,3,3.5,3.5,3.5,3.5,4,4,4
Guinea,GIN,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3,3,3,3,3,3,3.1,3,3.1,3.2,3.2,3.3,3.3
Guinea,GIN,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3.5,3.5,3.5,3.5,3.5
Guinea,GIN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2,2,2,2,2,2,2,2,2.5,2.5,2.5,2.5
Guinea,GIN,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7,2.6,2.7,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.8,2.9,2.9,2.9
Guinea,GIN,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,2.5,3,3,3,3,3,3,3,3,3,3,3,3
Guinea,GIN,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Guinea,GIN,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3,3,3,3,3,3,3,2.5,2.5,3,3,3,3
Guinea,GIN,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.5,3.333333333,3.3,3.333333333,3.166666667,3,2.833333333,2.833333333,3,3,3,3,3
Guinea,GIN,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4.5,4.5,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Guinea,GIN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5
Guinea,GIN,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.016666667,2.941666667,3.008333333,3,2.816666667,2.775,2.858333333,2.966666667,2.966666667,3.03333,3.08333,3.15,3.175,3.175
"Gambia, The",GMB,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4.5
"Gambia, The",GMB,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
"Gambia, The",GMB,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,2.5,3,3,3,3,3,3,2.5,2.5,2.5,2,2
"Gambia, The",GMB,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3,3,3.333333333,3.5,3.5,3.5,3.5,3.333333333,3,2.66667,2.16667,2.166666667,2.333333333,2.333333333
"Gambia, The",GMB,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
