Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Eritrea,ERI,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Eritrea,ERI,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Eritrea,ERI,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2,2,2,1,1,1,1,1,1,1,1,1,1,1
Eritrea,ERI,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Eritrea,ERI,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2.5,3
Eritrea,ERI,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Eritrea,ERI,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3,3,3,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.4,2.4,2.6
Eritrea,ERI,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,2,2,2,2,2,2,2,2,2,2,2,2,2
Eritrea,ERI,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Eritrea,ERI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.6
Eritrea,ERI,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,2,2,2,2,2
Eritrea,ERI,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,2.5,2.5,2.5,2.5
Eritrea,ERI,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,2.5,2.5,2,2,2,2,2,2,2,2
Eritrea,ERI,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,1.83333333333333,1.83333333333333,1.83333333333333,1.5,1.5,1.5,1.5,1.5,1.33333333333333,1.33333,1.33333,1.16666666666667,1.16666666666667,1.33333333333333
Eritrea,ERI,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2
Eritrea,ERI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2,2,2,2,2,2,2,2,2,2,2,2.5
Eritrea,ERI,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.5,2.45,2.425,2.3,2.20833333333333,2.20833333333333,2.15833333333333,2.075,1.99166666666667,1.99167,1.94167,1.85,1.85,1.96666666666667
Ethiopia,ETH,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Ethiopia,ETH,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3
Ethiopia,ETH,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,3.5,3.5
Ethiopia,ETH,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.66666666666667,3.5,3.5,3.3,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.5,3.5,3.5,3.66666666666667,3.5,3.5
Ethiopia,ETH,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4,4,3.5,3.5,3.5,4,4,4,4,4,4,3.5
Ethiopia,ETH,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4,4,4,4
Ethiopia,ETH,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Ethiopia,ETH,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4,4,4,4,4,3.5,3.5,3,3,3.5,3.5,3.5
Ethiopia,ETH,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5
Ethiopia,ETH,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3,3,2.5,3.5,3.5,3,3,3,3.5,3.5,3.5,3.5,3.5
Ethiopia,ETH,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.7,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.8,3.7,3.7,3.8
Ethiopia,ETH,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3,3,3,3.5,3.5,3.5,3.5,4,3.5,3.5,3.5
Ethiopia,ETH,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3
Ethiopia,ETH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1,3.3,3.3,3.3,3.2,3.2,3.3,3.4,3.4,3.5,3.5,3.5,3.5,3.5
Ethiopia,ETH,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4
Ethiopia,ETH,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
Ethiopia,ETH,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Ethiopia,ETH,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.16666666666667,3.16666666666667,3.16666666666667,3.2,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16667,3,3,3
Ethiopia,ETH,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Ethiopia,ETH,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3,3,3,3,3
Ethiopia,ETH,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.38333333333333,3.39166666666667,3.41666666666667,3.4,3.40833333333333,3.40833333333333,3.45833333333333,3.44166666666667,3.44166666666667,3.46666666666667,3.49167,3.46666666666667,3.425,3.45
"Gambia, The",GMB,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,4.5
"Gambia, The",GMB,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
"Gambia, The",GMB,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,2.5,3,3,3,3,3,3,2.5,2.5,2.5,2,2
"Gambia, The",GMB,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3,3,3.33333333333333,3.5,3.5,3.5,3.5,3.33333333333333,3,2.66667,2.16667,2.16666666666667,2.33333333333333,2.33333333333333
"Gambia, The",GMB,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Gambia, The",GMB,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3.5,4,4,3.5,3.5,3.5,3,3,3,3
"Gambia, The",GMB,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3.5,3.5,3.5,3.5,3,2.5,2.5,2.5,2.5
"Gambia, The",GMB,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,2.5,2,2,2.5,2.5
"Gambia, The",GMB,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Gambia, The",GMB,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3.5,4,4,4,4,4,3.5,3,3,2,2,2.5,2.5
"Gambia, The",GMB,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.1,3.1,3.1,3.2,3.3,3.4,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.4
"Gambia, The",GMB,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
"Gambia, The",GMB,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3,3,3,3,3,3,3,3,3,3,3
"Gambia, The",GMB,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9,2.9,3,2.9,2.9,3,3.2,3,3,3,2.9,2.9,2.9,3
"Gambia, The",GMB,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,2.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3,3,3,3
"Gambia, The",GMB,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3.5,3,3,3,3,3,3,3
"Gambia, The",GMB,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Gambia, The",GMB,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.33333333333333,3.33333333333333,3.5,3.3,3.33333333333333,3.5,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.33333,3.33333333333333,3.33333333333333,3.16666666666667
"Gambia, The",GMB,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,3.5,3.5,3.5,4,4,4,4,4,4,4,4
"Gambia, The",GMB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2,2.5,2,2,2,2,2,2,2.5
"Gambia, The",GMB,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.08333333333333,3.08333333333333,3.23333333333333,3.2,3.25833333333333,3.35,3.46666666666667,3.35,3.26666666666667,3.14167,2.925,2.925,2.96666666666667,2.975
Georgia,GEO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,4.5,5,5.5,5.5,5.5,5.5,5.5,5.5,..,..,..,..,..
Georgia,GEO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4.5,5,5,5,5,5,5,5,..,..,..,..,..
Georgia,GEO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.16666666666667,4.5,4.66666666666667,4.7,4.66666666666667,4.66666666666667,4.66666666666667,4.66666666666667,4.66666666666667,..,..,..,..,..
Georgia,GEO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Georgia,GEO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.9,4.1,4,4.2,4.2,4.2,4.2,4.1,4.1,..,..,..,..,..
Georgia,GEO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3,3,3,3,3,3,3,..,..,..,..,..
Georgia,GEO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,..,..,..,..,..
Georgia,GEO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6,3.7,3.7,3.8,3.8,3.9,3.8,4,4,..,..,..,..,..
Georgia,GEO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,4,4,4,4.5,4.5,..,..,..,..,..
Georgia,GEO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,4,4,4,3.5,4,4,..,..,..,..,..
Georgia,GEO,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,4,4,4.5,4.5,4.5,4.5,4,4,..,..,..,..,..
Georgia,GEO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.66666666666667,4.16666666666667,4.66666666666667,5,5,5,5,5,5,..,..,..,..,..
Georgia,GEO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,4.5,5.5,6,6,6,6,6,6,..,..,..,..,..
Georgia,GEO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3.5,3,3,3,3.5,3.5,3.5,3.5,..,..,..,..,..
Georgia,GEO,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.83333333333333,4.11666666666667,4.25833333333333,4.4,4.41666666666667,4.44166666666667,4.41666666666667,4.44166666666667,4.44166666666667,..,..,..,..,..
Ghana,GHA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4
Ghana,GHA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,4,4,4,4,4.5,4.5,4.5,4.5,4,4,4,3.5,3.5
Ghana,GHA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4,4,4,4,4,4,3.5,3,3,3.5,3.5,3.5
Ghana,GHA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.16666666666667,4.16666666666667,4,3.7,3.66666666666667,3.66666666666667,3.83333333333333,3.5,3,2.5,3,3,3.33333333333333,3.33333333333333
Ghana,GHA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4.5,4.5,4.5,4.5,4.5,4,4,4,4,3.5,4,4,3.5,3.5
Ghana,GHA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3,3,3
Ghana,GHA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,4,4,4,4,4,3.5,3.5,3,3,3,3,3
Ghana,GHA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4,3.5,3.5,3.5,3.5,3,2.5,2.5,3,2.5,3,3
Ghana,GHA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Ghana,GHA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,3.5,3.5,3.5,4,3.5,3,2,3,3,3.5,3.5
Ghana,GHA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.7,3.8,3.9,4,3.9,4,3.9,4,4,3.9,3.9,3.8,3.8,3.7
Ghana,GHA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4
Ghana,GHA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5,4,4,4,4
Ghana,GHA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7,3.9,3.9,3.9,3.8,3.7,3.7,3.7,3.7,3.4,3.7,3.6,3.6,3.6
Ghana,GHA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,3.5,3.5,3.5,3.5,3,3,3.5,3.5,3.5,3.5
Ghana,GHA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Ghana,GHA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,4,3.5,4,4,4,4,4,4,4,4,3.5
Ghana,GHA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.83333333333333,3.83333333333333,4,4,4,4.16666666666667,4.16666666666667,4,4,3.66667,3.66667,3.66666666666667,3.5,3.5
Ghana,GHA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Ghana,GHA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,4,4,4,4,4,4,4,4,3.5,3.5,3,3.5,3.5
Ghana,GHA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.85,3.925,3.95,3.9,3.84166666666667,3.88333333333333,3.9,3.8,3.675,3.36667,3.56667,3.51666666666667,3.55833333333333,3.53333333333333
Grenada,GRD,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Grenada,GRD,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4.5,4.5,4.5,4,4,4.5,4,4,4,4,4,4,3.5,3
Grenada,GRD,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,3,3,3,3,3,3,2.5,2,2,2.5,3,3,3
Grenada,GRD,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.16666666666667,3.33333333333333,3,3,3,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66667,3,3.16667,3.16666666666667,3.16666666666667
Grenada,GRD,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3
Grenada,GRD,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.5,3.5,3.5,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,2.5,2.5,2.5,3,3,2.5,2.5,2.5,3,3,3,3
Grenada,GRD,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,5,5,5,4.5,4.5,4,4,4,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,3.5,3.5,3.5,3.5,4,4,3.5,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.9,4,4,4,3.9,3.9,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.8
Grenada,GRD,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Grenada,GRD,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,4,4,4,4,3.5,3,3,3,3,3
Grenada,GRD,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Grenada,GRD,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4
Grenada,GRD,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,4,4,4,4.2,4.16666666666667,4.33333333333333,4,4,4,4,3.83333,3.83333,3.66666666666667,3.5
Grenada,GRD,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4
Grenada,GRD,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Grenada,GRD,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.69166666666667,3.75833333333333,3.675,3.7,3.69166666666667,3.775,3.73333333333333,3.65,3.54166666666667,3.49167,3.53333,3.55,3.50833333333333,3.49166666666667
Guinea,GIN,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5
Guinea,GIN,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,2.5,2.5,2.5,2.5,3,3,3,3,3
Guinea,GIN,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,2.5,2.5,2,2,2.5,3,3,3,3,3,3,3
Guinea,GIN,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.66666666666667,2.66666666666667,3,3,2.33333333333333,2.33333333333333,2.83333333333333,3.33333333333333,3.33333333333333,3.33333,3.33333,3.5,3.5,3.5
Guinea,GIN,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3,3,3,3,3,3.5,3.5,3.5
Guinea,GIN,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3.5
Guinea,GIN,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Guinea,GIN,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3.5,3.5,2.5,2.5,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Guinea,GIN,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,3.5,3.5,3.5,3.5,3.5,3,3,3,3,3,3,3,3
Guinea,GIN,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,2.5,2.5,3,3,2.5,2.5,3,3.5,3.5,3.5,3.5,4,4,4
Guinea,GIN,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3,3,3,3,3,3,3.1,3,3.1,3.2,3.2,3.3,3.3
Guinea,GIN,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3.5,3.5,3.5,3.5,3.5
Guinea,GIN,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2,2,2,2,2,2,2,2,2.5,2.5,2.5,2.5
Guinea,GIN,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7,2.6,2.7,2.6,2.6,2.6,2.6,2.6,2.7,2.7,2.8,2.9,2.9,2.9
Guinea,GIN,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,2.5,3,3,3,3,3,3,3,3,3,3,3,3
Guinea,GIN,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Guinea,GIN,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3,3,3,3,3,3,3,2.5,2.5,3,3,3,3
Guinea,GIN,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.5,3.33333333333333,3.3,3.33333333333333,3.16666666666667,3,2.83333333333333,2.83333333333333,3,3,3,3,3
Guinea,GIN,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4.5,4.5,4,4,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Guinea,GIN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5
